collection,word,article,plural,word_class,example,topic,source_page
tricolore-2-5th-edition,troisième,,,other,,none,156
tricolore-2-5th-edition,turquoise,,,adjective,,none,156
tricolore-2-5th-edition,un,,,other,,none,156
tricolore-2-5th-edition,vendredi,,,noun,,time-dates,156
tricolore-2-5th-edition,vert,,,adjective,,none,156
tricolore-2-5th-edition,vin (m),,,noun,,food,156
tricolore-2-5th-edition,vingt,,,other,,none,156
tricolore-2-5th-edition,vingt-deux,,,other,,none,156
tricolore-2-5th-edition,vingt-et-un,,,other,,none,156
tricolore-2-5th-edition,vingt-et-unième,,,other,,none,156
tricolore-2-5th-edition,vingt-trois,,,other,,none,156
tricolore-2-5th-edition,vingtième,,,other,,none,156
tricolore-2-5th-edition,weekend dernier,le,,noun,,none,156
tricolore-2-5th-edition,yaourt (m),,,noun,,food,156
tricolore-2-5th-edition,zéro,,,other,,none,156
tricolore-2-5th-edition,œuf (m),,,noun,,food,156
tricolore-2-5th-edition,œufs au bacon (m pl),,,noun,,food,156
tricolore-2-5th-edition,@ + (À plus tard),,,phrase,,communication,166
tricolore-2-5th-edition,abbaye (f),l',,noun,,none,166
tricolore-2-5th-edition,abolir,,,verb,,none,166
tricolore-2-5th-edition,abonné(e),un(e),,noun,,none,166
tricolore-2-5th-edition,abord,d',,phrase,,none,166
tricolore-2-5th-edition,abricot,un,,noun,,none,166
tricolore-2-5th-edition,abriter,,,verb,,none,166
tricolore-2-5th-edition,absolument,,,adverb,,none,166
tricolore-2-5th-edition,accepter,,,verb,,none,166
tricolore-2-5th-edition,accessoire,un,,noun,,none,166
tricolore-2-5th-edition,accord,d',,phrase,,none,166
tricolore-2-5th-edition,accès (m),l',,noun,,none,166
tricolore-2-5th-edition,acheter,,,verb,,shopping,166
tricolore-2-5th-edition,activité,une,,noun,,none,166
tricolore-2-5th-edition,addition (f),l',,noun,,restaurant,166
tricolore-2-5th-edition,adorer,,,verb,,none,166
tricolore-2-5th-edition,adresse,une,,noun,,personal-info,166
tricolore-2-5th-edition,adresse e-mail,une,,noun,,communication,166
tricolore-2-5th-edition,adulte,un(e),,noun,,family,166
tricolore-2-5th-edition,affaires (f pl),les,,noun,,none,166
tricolore-2-5th-edition,affiche,une,,noun,,none,166
tricolore-2-5th-edition,affronter,,,verb,,none,166
tricolore-2-5th-edition,Afrique (f),l',,noun,,none,166
tricolore-2-5th-edition,agréable,,,adjective,,none,166
tricolore-2-5th-edition,ai,j',,verb,,none,166
tricolore-2-5th-edition,aider,,,verb,,none,166
tricolore-2-5th-edition,aile,une,,noun,,none,166
tricolore-2-5th-edition,aimer,,,verb,,none,166
tricolore-2-5th-edition,aire de jeu,un,,noun,,none,166
tricolore-2-5th-edition,ajouter,,,verb,,none,166
tricolore-2-5th-edition,alcoolisé,,,adjective,,none,166
tricolore-2-5th-edition,Allemagne (f),l',,noun,,none,166
tricolore-2-5th-edition,allemand,,,adjective,,none,166
tricolore-2-5th-edition,aller,,,verb,,none,166
tricolore-2-5th-edition,aller simple,un,,noun,,travel,166
tricolore-2-5th-edition,aller à la pêche,,,verb,,none,166
tricolore-2-5th-edition,aller-retour,un,,noun,,travel,166
tricolore-2-5th-edition,allergique,,,adjective,,health,166
tricolore-2-5th-edition,allonger,s',,verb,,none,166
tricolore-2-5th-edition,allons-y,,,phrase,,none,166
tricolore-2-5th-edition,alors,,,adverb,,none,166
tricolore-2-5th-edition,alouette,une,,noun,,none,166
tricolore-2-5th-edition,Alpes (f pl),les,,noun,,none,166
tricolore-2-5th-edition,amande,une,,noun,,none,166
tricolore-2-5th-edition,amener,,,verb,,none,166
tricolore-2-5th-edition,ami(e),un(e),,noun,,family,166
tricolore-2-5th-edition,amical,,,adjective,,none,166
tricolore-2-5th-edition,amitiés (at end of letter),,,noun,,communication,166
tricolore-2-5th-edition,amusant,,,adjective,,none,166
tricolore-2-5th-edition,amuser,s',,verb,,time-dates,166
tricolore-2-5th-edition,américain,,,adjective,,none,166
tricolore-2-5th-edition,Amérique (f) du Nord/du Sud,l',,noun,,travel,166
tricolore-2-5th-edition,ananas,un,,noun,,none,166
tricolore-2-5th-edition,anglais,,,adjective,,none,166
tricolore-2-5th-edition,Angleterre (f),l',,noun,,none,166
tricolore-2-5th-edition,animal (pl animaux),un,animaux,noun,,none,166
tricolore-2-5th-edition,anneau (pl anneaux),un,anneaux,noun,,none,166
tricolore-2-5th-edition,anniversaire,un,,noun,,none,166
tricolore-2-5th-edition,année,une,,noun,,time-dates,166
tricolore-2-5th-edition,Antarctique (m),l',,noun,,none,166
tricolore-2-5th-edition,août,,,noun,,time-dates,166
tricolore-2-5th-edition,appareil,à l',,phrase,,communication,166
tricolore-2-5th-edition,appareil photo,un,,noun,,hobby,166
tricolore-2-5th-edition,appartement,un,,noun,,home,166
tricolore-2-5th-edition,appeler,,,verb,,none,166
tricolore-2-5th-edition,appeler,s',,verb,,none,166
tricolore-2-5th-edition,apporter,,,verb,,none,166
tricolore-2-5th-edition,apprendre,,,verb,,none,166
tricolore-2-5th-edition,approcher de,s',,verb,,none,166
tricolore-2-5th-edition,après,,,preposition,,none,166
tricolore-2-5th-edition,après-demain,,,adverb,,time-dates,166
tricolore-2-5th-edition,après-midi,un,,noun,,time-dates,166
tricolore-2-5th-edition,aquarium,un,,noun,,none,166
tricolore-2-5th-edition,arabe,,,adjective,,none,166
tricolore-2-5th-edition,arbitre,un,,noun,,profession,166
tricolore-2-5th-edition,arbre,un,,noun,,none,166
tricolore-2-5th-edition,argent (m),l',,noun,,shopping,166
tricolore-2-5th-edition,armoire,une,,noun,,home,166
tricolore-2-5th-edition,arobase,un,,noun,,none,166
tricolore-2-5th-edition,arriver,,,verb,,none,166
tricolore-2-5th-edition,arrivée (f),l',,noun,,travel,166
tricolore-2-5th-edition,arrêt (d'autobus),un,,noun,,none,166
tricolore-2-5th-edition,arrêter,s',,verb,,none,166
tricolore-2-5th-edition,art (m),l',,noun,,none,166
tricolore-2-5th-edition,article,un,,noun,,none,166
tricolore-2-5th-edition,arène,une,,noun,,none,166
tricolore-2-5th-edition,ascenseur,un,,noun,,none,166
tricolore-2-5th-edition,Asie (f),l',,noun,,none,166
tricolore-2-5th-edition,asperges (f pl),des,,noun,,none,166
tricolore-2-5th-edition,aspirateur,un,,noun,,none,166
tricolore-2-5th-edition,aspirine (f),l',,noun,,health,166
tricolore-2-5th-edition,asseoir,s',,verb,,none,166
tricolore-2-5th-edition,assez,,,adverb,,none,166
tricolore-2-5th-edition,assiette,une,,noun,,none,166
tricolore-2-5th-edition,assiette de charcuterie,,,phrase,,weather,166
tricolore-2-5th-edition,assis,,,adjective,,none,166
tricolore-2-5th-edition,assuré,,,adjective,,none,166
tricolore-2-5th-edition,asthmatique,,,adjective,,health,166
tricolore-2-5th-edition,astronaute,un(e),,noun,,profession,166
tricolore-2-5th-edition,athlétisme (m),l',,noun,,hobby,166
tricolore-2-5th-edition,atroce,,,adjective,,none,166
tricolore-2-5th-edition,attendre,,,verb,,none,166
tricolore-2-5th-edition,atterrir,,,verb,,none,166
tricolore-2-5th-edition,attraper,,,verb,,none,166
tricolore-2-5th-edition,au revoir,,,phrase,,communication,166
tricolore-2-5th-edition,aujourd'hui,,,adverb,,time-dates,166
tricolore-2-5th-edition,aussi,,,adverb,,none,166
tricolore-2-5th-edition,Australie (f),l',,noun,,none,166
tricolore-2-5th-edition,auteur,un,,noun,,profession,166
tricolore-2-5th-edition,automne (m),l',,noun,,time-dates,166
tricolore-2-5th-edition,autoroute,une,,noun,,travel,166
tricolore-2-5th-edition,autre,,,adjective,,none,166
tricolore-2-5th-edition,autrement,,,adverb,,none,166
tricolore-2-5th-edition,Autriche (f),l',,noun,,none,166
tricolore-2-5th-edition,avance,en,,phrase,,none,166
tricolore-2-5th-edition,avant,,,preposition,,none,166
tricolore-2-5th-edition,avant-hier,,,adverb,,time-dates,166
tricolore-2-5th-edition,avantage,un,,noun,,none,166
tricolore-2-5th-edition,avec,,,preposition,,none,166
tricolore-2-5th-edition,avenir (m),l',,noun,,time-dates,166
tricolore-2-5th-edition,aventure,une,,noun,,none,166
tricolore-2-5th-edition,avez-vous ...?,,,phrase,,none,166
tricolore-2-5th-edition,avion,un,,noun,,travel,166
tricolore-2-5th-edition,avis,un,,noun,,none,166
tricolore-2-5th-edition,avoir,,,verb,,none,166
tricolore-2-5th-edition,avril,,,noun,,time-dates,166
tricolore-2-5th-edition,aéroport,un,,noun,,travel,166
tricolore-2-5th-edition,aîné,,,adjective,,none,166
tricolore-2-5th-edition,bac(calauréat),le,,noun,,school,166
tricolore-2-5th-edition,badminton,le,,noun,,none,166
tricolore-2-5th-edition,bagages (m pl),les,,noun,,travel,166
tricolore-2-5th-edition,bagages à main,,,phrase,,health,166
tricolore-2-5th-edition,baguette,une,,noun,,none,166
tricolore-2-5th-edition,baigner,se,,verb,,hobby,166
tricolore-2-5th-edition,baisser,,,verb,,none,166
tricolore-2-5th-edition,bal,un,,noun,,none,166
tricolore-2-5th-edition,balade,une,,noun,,none,166
tricolore-2-5th-edition,baleine,une,,noun,,none,166
tricolore-2-5th-edition,balle,une,,noun,,none,166
tricolore-2-5th-edition,ballon,un,,noun,,none,166
tricolore-2-5th-edition,banane,une,,noun,,food,166
tricolore-2-5th-edition,banc,un,,noun,,none,166
tricolore-2-5th-edition,bande dessinée (BD),une,,noun,,hobby,166
tricolore-2-5th-edition,banque,une,,noun,,city-places,166
tricolore-2-5th-edition,barbe à papa,la,,noun,,none,166
tricolore-2-5th-edition,barquette,une,,noun,,food,166
tricolore-2-5th-edition,bas (basse),,,adjective,,none,166
tricolore-2-5th-edition,basket,le,,noun,,none,166
tricolore-2-5th-edition,baskets (f pl),les,,noun,,shopping,166
tricolore-2-5th-edition,bassin,un,,noun,,none,166
tricolore-2-5th-edition,bataille,une,,noun,,none,166
tricolore-2-5th-edition,bateau,un,,noun,,travel,166
tricolore-2-5th-edition,BD (bande dessinée),une,,noun,,hobby,166
tricolore-2-5th-edition,"beau (bel, belle, beaux, belles)",,,adjective,,none,166
tricolore-2-5th-edition,beau-frère,un,,noun,,family,166
tricolore-2-5th-edition,beau-père,un,,noun,,family,166
tricolore-2-5th-edition,beaucoup,,,adverb,,none,166
tricolore-2-5th-edition,beaucoup de ...,,,phrase,,none,166
tricolore-2-5th-edition,bec,le,,noun,,none,166
tricolore-2-5th-edition,belge,,,adjective,,none,166
tricolore-2-5th-edition,Belgique,la,,noun,,none,166
tricolore-2-5th-edition,belle-mère,une,,noun,,family,166
tricolore-2-5th-edition,belle-sœur,une,,noun,,family,166
tricolore-2-5th-edition,berger,un,,noun,,profession,166
tricolore-2-5th-edition,beurk!,,,phrase,,none,166
tricolore-2-5th-edition,beurre,le,,noun,,food,166
tricolore-2-5th-edition,bibliothèque,la,,noun,,city-places,166
tricolore-2-5th-edition,bien,,,adverb,,none,166
tricolore-2-5th-edition,bien sûr,,,phrase,,none,166
tricolore-2-5th-edition,bientôt,,,adverb,,time-dates,166
tricolore-2-5th-edition,bille,une,,noun,,none,166
tricolore-2-5th-edition,billet,un,,noun,,travel,166
tricolore-2-5th-edition,biologie,la,,noun,,school,166
tricolore-2-5th-edition,biscuit,un,,noun,,food,166
tricolore-2-5th-edition,bière,une,,noun,,none,166
tricolore-2-5th-edition,blanc (blanche),,,adjective,,none,166
tricolore-2-5th-edition,blessé,,,adjective,,health,166
tricolore-2-5th-edition,bleu,,,adjective,,none,166
tricolore-2-5th-edition,bleu marine (inv. does not change form),,,phrase,,none,166
tricolore-2-5th-edition,blog (m),un,,noun,,communication,166
tricolore-2-5th-edition,boire,,,verb,,food,166
tricolore-2-5th-edition,boisson,une,,noun,,food,166
tricolore-2-5th-edition,bol,un,,noun,,none,166
tricolore-2-5th-edition,bon (bonne),,,adjective,,none,166
tricolore-2-5th-edition,bon appétit,,,phrase,,food,166
tricolore-2-5th-edition,bon appétit!,,,phrase,,food,166
tricolore-2-5th-edition,bon voyage,,,phrase,,travel,166
tricolore-2-5th-edition,bonbon,un,,noun,,food,166
tricolore-2-5th-edition,bondir,,,verb,,none,166
tricolore-2-5th-edition,bonhomme de neige,un,,noun,,none,166
tricolore-2-5th-edition,bonjour,,,phrase,,communication,166
tricolore-2-5th-edition,bonne heure,de,,phrase,,none,166
tricolore-2-5th-edition,bord,à,,phrase,,none,166
tricolore-2-5th-edition,bord de la mer,au,,phrase,,vacation,166
tricolore-2-5th-edition,bottes (f pl),des,,noun,,shopping,166
tricolore-2-5th-edition,bouche,la,,noun,,health,166
tricolore-2-5th-edition,boucherie,une,,noun,,profession,166
tricolore-2-5th-edition,boue,la,,noun,,none,166
tricolore-2-5th-edition,bouger,,,verb,,none,166
tricolore-2-5th-edition,bouillabaisse,la,,noun,,food,166
tricolore-2-5th-edition,boulanger (boulangère),un(e),,noun,,profession,166
tricolore-2-5th-edition,boulangerie,une,,noun,,profession,166
tricolore-2-5th-edition,boule de glace,une,,noun,,none,166
tricolore-2-5th-edition,boum,une,,noun,,hobby,166
tricolore-2-5th-edition,bouteille,une,,noun,,none,166
tricolore-2-5th-edition,bouton,un,,noun,,none,166
tricolore-2-5th-edition,boîte,une,,noun,,hobby,166
tricolore-2-5th-edition,branche,une,,noun,,none,166
tricolore-2-5th-edition,brancher,,,verb,,none,166
tricolore-2-5th-edition,bras,le,,noun,,health,166
tricolore-2-5th-edition,"bras dessus, bras dessous",,,phrase,,health,166
tricolore-2-5th-edition,brique de,une,,noun,,none,166
tricolore-2-5th-edition,brouillard,le,,noun,,weather,166
tricolore-2-5th-edition,brouiller,,,verb,,none,166
tricolore-2-5th-edition,bruit,un,,noun,,none,166
tricolore-2-5th-edition,brun,,,adjective,,none,166
tricolore-2-5th-edition,Bruxelles,,,noun,,none,166
tricolore-2-5th-edition,Brésil,le,,noun,,none,166
tricolore-2-5th-edition,buffet,le,,noun,,none,166
tricolore-2-5th-edition,bulle,une,,noun,,none,166
tricolore-2-5th-edition,bureau,un,,noun,,city-places,166
tricolore-2-5th-edition,but,un,,noun,,none,166
tricolore-2-5th-edition,bâtiment,un,,noun,,none,166
tricolore-2-5th-edition,bâtonnet,un,,noun,,none,166
tricolore-2-5th-edition,bébé,un,,noun,,family,166
tricolore-2-5th-edition,cabane,une,,noun,,none,166
tricolore-2-5th-edition,cacher,,,verb,,none,166
tricolore-2-5th-edition,cadeau,un,,noun,,shopping,166
tricolore-2-5th-edition,café,un,,noun,,restaurant,166
tricolore-2-5th-edition,café crème,un,,noun,,restaurant,166
tricolore-2-5th-edition,cahier,un,,noun,,school,166
tricolore-2-5th-edition,caisse,la,,noun,,shopping,166
tricolore-2-5th-edition,en automne,,,phrase,,time-dates,166
tricolore-2-5th-edition,en bateau,,,phrase,,travel,166
tricolore-2-5th-edition,en bras de chemise,,,phrase,,shopping,166
tricolore-2-5th-edition,j'ai ... ans,,,phrase,,time-dates,166
tricolore-2-5th-edition,je m'appelle ...,,,phrase,,personal-info,166
tricolore-2-5th-edition,le bouton Aide,,,phrase,,communication,166
tricolore-2-5th-edition,marquer un but,,,verb,,none,166
tricolore-2-5th-edition,un bureau de tabac,,,phrase,,none,166
tricolore-2-5th-edition,un bureau des renseignements,,,phrase,,city-places,166
tricolore-2-5th-edition,un match amical,,,phrase,,hobby,166
tricolore-2-5th-edition,une boîte aux lettres,,,phrase,,none,166
tricolore-2-5th-edition,"à (au, à la, à l', aux)",,,preposition,,none,166
tricolore-2-5th-edition,à bientôt,,,phrase,,time-dates,166
tricolore-2-5th-edition,à mon avis,,,phrase,,none,166
tricolore-2-5th-edition,à voix basse,,,phrase,,none,166
tricolore-2-5th-edition,âgé,,,adjective,,none,166
tricolore-2-5th-edition,ça,,,other,,none,166
tricolore-2-5th-edition,ça dépend,,,phrase,,none,166
tricolore-2-5th-edition,ça ne fait rien,,,phrase,,none,166
tricolore-2-5th-edition,ça va?,,,phrase,,none,166
tricolore-2-5th-edition,(bien) équipé,,,adjective,,none,168
tricolore-2-5th-edition,(à) droite,,,phrase,,none,168
tricolore-2-5th-edition,au-dessus de,,,phrase,,none,168
tricolore-2-5th-edition,dessus,,,adverb,,none,168
tricolore-2-5th-edition,destination,une,,noun,,none,168
tricolore-2-5th-edition,deux,,,other,,none,168
tricolore-2-5th-edition,deuxième,,,other,,none,168
tricolore-2-5th-edition,devant,,,preposition,,none,168
tricolore-2-5th-edition,deviner,,,verb,,none,168
tricolore-2-5th-edition,devoir,,,verb,,none,168
tricolore-2-5th-edition,devoirs (m pl),les,,noun,,school,168
tricolore-2-5th-edition,dictionnaire,un,,noun,,school,168
tricolore-2-5th-edition,difficile,,,adjective,,none,168
tricolore-2-5th-edition,différent,,,adjective,,none,168
tricolore-2-5th-edition,dimanche,,,noun,,time-dates,168
tricolore-2-5th-edition,dinde,la,,noun,,food,168
tricolore-2-5th-edition,dinosaure,un,,noun,,none,168
tricolore-2-5th-edition,dire,,,verb,,none,168
tricolore-2-5th-edition,directement,,,adverb,,none,168
tricolore-2-5th-edition,discothèque,une,,noun,,hobby,168
tricolore-2-5th-edition,discussion,une,,noun,,none,168
tricolore-2-5th-edition,discuter,,,verb,,none,168
tricolore-2-5th-edition,disparaître,,,verb,,none,168
tricolore-2-5th-edition,distinguer,,,verb,,none,168
tricolore-2-5th-edition,dix,,,other,,none,168
tricolore-2-5th-edition,doigt,un,,noun,,health,168
tricolore-2-5th-edition,doigt de pied,un,,noun,,health,168
tricolore-2-5th-edition,donc,,,other,,none,168
tricolore-2-5th-edition,donner,,,verb,,none,168
tricolore-2-5th-edition,donnez-moi ...,,,phrase,,none,168
tricolore-2-5th-edition,dont,,,other,,none,168
tricolore-2-5th-edition,dormir,,,verb,,none,168
tricolore-2-5th-edition,dossier,un,,noun,,communication,168
tricolore-2-5th-edition,doucement,,,adverb,,none,168
tricolore-2-5th-edition,drapeau,un,,noun,,none,168
tricolore-2-5th-edition,dur,,,adjective,,none,168
tricolore-2-5th-edition,durer,,,verb,,none,168
tricolore-2-5th-edition,détail,un,,noun,,none,168
tricolore-2-5th-edition,détective,un(e),,noun,,profession,168
tricolore-2-5th-edition,détendre,,,verb,,none,168
tricolore-2-5th-edition,détester,,,verb,,none,168
tricolore-2-5th-edition,dîner,le,,noun,,food,168
tricolore-2-5th-edition,dîner,,,verb,,food,168
tricolore-2-5th-edition,e-mail,un,,noun,,communication,168
tricolore-2-5th-edition,eau (f),l',,noun,,food,168
tricolore-2-5th-edition,effacer,,,verb,,none,168
tricolore-2-5th-edition,effet de serre (m),l',,noun,,none,168
tricolore-2-5th-edition,effet optique,un,,noun,,none,168
tricolore-2-5th-edition,effrayant,,,adjective,,none,168
tricolore-2-5th-edition,emploi du temps,un,,noun,,school,168
tricolore-2-5th-edition,en,,,preposition,,none,168
tricolore-2-5th-edition,en Europe,,,phrase,,none,168
tricolore-2-5th-edition,en ville,,,phrase,,city-places,168
tricolore-2-5th-edition,en été,,,phrase,,time-dates,168
tricolore-2-5th-edition,encore,,,adverb,,none,168
tricolore-2-5th-edition,endormir,s',,verb,,none,168
tricolore-2-5th-edition,enfant,un(e),,noun,,family,168
tricolore-2-5th-edition,enlever,,,verb,,none,168
tricolore-2-5th-edition,ennemi(e),un(e),,noun,,none,168
tricolore-2-5th-edition,ennuyer,s',,verb,,none,168
tricolore-2-5th-edition,ennuyeux (ennuyeuse),,,adjective,,none,168
tricolore-2-5th-edition,enrouler,,,verb,,weather,168
tricolore-2-5th-edition,ensemble,,,adverb,,none,168
tricolore-2-5th-edition,ensuite,,,adverb,,time-dates,168
tricolore-2-5th-edition,entendre,,,verb,,none,168
tricolore-2-5th-edition,entier (entière),,,adjective,,none,168
tricolore-2-5th-edition,entraînement (m),l',,noun,,none,168
tricolore-2-5th-edition,entre,,,preposition,,none,168
tricolore-2-5th-edition,entrer,,,verb,,none,168
tricolore-2-5th-edition,entrée (f),une,,noun,,travel,168
tricolore-2-5th-edition,environ,,,adverb,,none,168
tricolore-2-5th-edition,envoyer,,,verb,,none,168
tricolore-2-5th-edition,EPS (éducation physique et sportive) (f),l',,noun,,none,168
tricolore-2-5th-edition,erreur,une,,noun,,none,168
tricolore-2-5th-edition,escalier,un,,noun,,home,168
tricolore-2-5th-edition,escargots (m pl),des,,noun,,food,168
tricolore-2-5th-edition,espace (m),l',,noun,,none,168
tricolore-2-5th-edition,Espagne (f),l',,noun,,none,168
tricolore-2-5th-edition,espagnol,,,adjective,,none,168
tricolore-2-5th-edition,essai,un,,noun,,none,168
tricolore-2-5th-edition,essayer,,,verb,,none,168
tricolore-2-5th-edition,essentiel (essentielle),,,adjective,,none,168
tricolore-2-5th-edition,est,il/elle,,verb,,none,168
tricolore-2-5th-edition,est (m),l',,noun,,travel,168
tricolore-2-5th-edition,est-ce qu'il y a ...?,,,phrase,,none,168
tricolore-2-5th-edition,est-ce que ...?,,,phrase,,none,168
tricolore-2-5th-edition,estragon,à l',,phrase,,none,168
tricolore-2-5th-edition,et,,,other,,none,168
tricolore-2-5th-edition,euro,un,,noun,,shopping,168
tricolore-2-5th-edition,Europe (f),l',,noun,,none,168
tricolore-2-5th-edition,européen (européenne),,,adjective,,none,168
tricolore-2-5th-edition,examen,un,,noun,,school,168
tricolore-2-5th-edition,excité,,,adjective,,none,168
tricolore-2-5th-edition,excursion,une,,noun,,vacation,168
tricolore-2-5th-edition,exemple,par,,phrase,,none,168
tricolore-2-5th-edition,exercice,un,,noun,,none,168
tricolore-2-5th-edition,exploser,,,verb,,none,168
tricolore-2-5th-edition,exposition,une,,noun,,hobby,168
tricolore-2-5th-edition,extrait,un,,noun,,none,168
tricolore-2-5th-edition,extraordinaire,,,adjective,,none,168
tricolore-2-5th-edition,il dort,,,phrase,,none,168
tricolore-2-5th-edition,jouer aux échecs,,,verb,,hobby,168
tricolore-2-5th-edition,l'eau minérale,,,phrase,,food,168
tricolore-2-5th-edition,le dimanche,,,phrase,,none,168
tricolore-2-5th-edition,par erreur,,,phrase,,none,168
tricolore-2-5th-edition,un escalier roulant,,,phrase,,none,168
tricolore-2-5th-edition,échapper,s',,verb,,none,168
tricolore-2-5th-edition,écharpe,une,,noun,,shopping,168
tricolore-2-5th-edition,échecs (m pl),les,,noun,,hobby,168
tricolore-2-5th-edition,éclair,un,,noun,,food,168
tricolore-2-5th-edition,école,une,,noun,,school,168
tricolore-2-5th-edition,Écosse (f),l',,noun,,none,168
tricolore-2-5th-edition,écouter,,,verb,,none,168
tricolore-2-5th-edition,écrire,,,verb,,none,168
tricolore-2-5th-edition,écrivain,un,,noun,,profession,168
tricolore-2-5th-edition,éducation physique (f),l',,noun,,school,168
tricolore-2-5th-edition,élève,un(e),,noun,,school,168
tricolore-2-5th-edition,élégant,,,adjective,,none,168
tricolore-2-5th-edition,éléphant,un,,noun,,none,168
tricolore-2-5th-edition,émission,une,,noun,,none,168
tricolore-2-5th-edition,énergie (f),l',,noun,,none,168
tricolore-2-5th-edition,épaule,une,,noun,,health,168
tricolore-2-5th-edition,épicerie,une,,noun,,profession,168
tricolore-2-5th-edition,épicier (épicière),un(e),,noun,,profession,168
tricolore-2-5th-edition,équipe,une,,noun,,none,168
tricolore-2-5th-edition,étage,un,,noun,,none,168
tricolore-2-5th-edition,étape,une,,noun,,none,168
tricolore-2-5th-edition,États-Unis (m pl),les,,noun,,none,168
tricolore-2-5th-edition,étrange,,,adjective,,none,168
tricolore-2-5th-edition,étranger,à l',,phrase,,travel,168
tricolore-2-5th-edition,étudiant(e),un(e),,noun,,school,168
tricolore-2-5th-edition,été (m),l',,noun,,time-dates,168
tricolore-2-5th-edition,évidemment,,,adverb,,none,168
tricolore-2-5th-edition,événement,un,,noun,,none,168
tricolore-2-5th-edition,être,,,verb,,none,168
tricolore-2-5th-edition,(pâté/gâteau) maison,,,adjective,,food,169
tricolore-2-5th-edition,avoir lieu,,,verb,,none,169
tricolore-2-5th-edition,chasse à l'intrus,,,phrase,,none,169
tricolore-2-5th-edition,de bonne heure,,,phrase,,none,169
tricolore-2-5th-edition,faire du lèche-vitrines,,,phrase,,shopping,169
tricolore-2-5th-edition,grand-mère,une,,noun,,family,169
tricolore-2-5th-edition,grand-père,un,,noun,,family,169
tricolore-2-5th-edition,grands-parents (m pl),les,,noun,,family,169
tricolore-2-5th-edition,gratuit,,,adjective,,none,169
tricolore-2-5th-edition,grec (grecque),,,adjective,,none,169
tricolore-2-5th-edition,grille,une,,noun,,none,169
tricolore-2-5th-edition,grimper,,,verb,,none,169
tricolore-2-5th-edition,gris,,,adjective,,none,169
tricolore-2-5th-edition,gros(se),,,adjective,,none,169
tricolore-2-5th-edition,grossir,,,verb,,none,169
tricolore-2-5th-edition,groupe,un,,noun,,none,169
tricolore-2-5th-edition,Grèce,la,,noun,,none,169
tricolore-2-5th-edition,guichet,un,,noun,,travel,169
tricolore-2-5th-edition,guide,un,,noun,,none,169
tricolore-2-5th-edition,guitare,une,,noun,,hobby,169
tricolore-2-5th-edition,gymnase,un,,noun,,none,169
tricolore-2-5th-edition,gymnastique,la,,noun,,hobby,169
tricolore-2-5th-edition,habiller,s',,verb,,daily-routine,169
tricolore-2-5th-edition,habiter,,,verb,,none,169
tricolore-2-5th-edition,habitude,d',,phrase,,daily-routine,169
tricolore-2-5th-edition,hand(ball),le,,noun,,health,169
tricolore-2-5th-edition,handicapé,,,adjective,,none,169
tricolore-2-5th-edition,hanté,,,adjective,,none,169
tricolore-2-5th-edition,haricots blancs (m pl),les,,noun,,none,169
tricolore-2-5th-edition,haricots verts (m pl),les,,noun,,none,169
tricolore-2-5th-edition,haut,un,,noun,,none,169
tricolore-2-5th-edition,haut,,,adjective,,none,169
tricolore-2-5th-edition,haut en bas,de,,phrase,,none,169
tricolore-2-5th-edition,haut les mains,,,phrase,,health,169
tricolore-2-5th-edition,hauteur,la,,noun,,none,169
tricolore-2-5th-edition,hectare,un,,noun,,none,169
tricolore-2-5th-edition,heure,une,,noun,,time-dates,169
tricolore-2-5th-edition,heure,à l',,phrase,,time-dates,169
tricolore-2-5th-edition,heureusement,,,adverb,,none,169
tricolore-2-5th-edition,hier,,,adverb,,time-dates,169
tricolore-2-5th-edition,hippopotame,un,,noun,,none,169
tricolore-2-5th-edition,histoire,une,,noun,,none,169
tricolore-2-5th-edition,histoire (f),l',,noun,,none,169
tricolore-2-5th-edition,hiver,en,,phrase,,time-dates,169
tricolore-2-5th-edition,hiver (m),l',,noun,,time-dates,169
tricolore-2-5th-edition,hockey,le,,noun,,none,169
tricolore-2-5th-edition,horaire,un,,noun,,school,169
tricolore-2-5th-edition,horloge,une,,noun,,none,169
tricolore-2-5th-edition,hors-d'œuvre,un,,noun,,restaurant,169
tricolore-2-5th-edition,hospitalité (f),l',,noun,,none,169
tricolore-2-5th-edition,hot-dog,un,,noun,,weather,169
tricolore-2-5th-edition,humain,,,adjective,,none,169
tricolore-2-5th-edition,huîtres (f pl),des,,noun,,food,169
tricolore-2-5th-edition,hâché,,,adjective,,none,169
tricolore-2-5th-edition,hélicoptère,un,,noun,,none,169
tricolore-2-5th-edition,hérisson,un,,noun,,none,169
tricolore-2-5th-edition,hôpital,un,,noun,,health,169
tricolore-2-5th-edition,hôtel,un,,noun,,none,169
tricolore-2-5th-edition,ici,,,adverb,,none,169
tricolore-2-5th-edition,identifier,,,verb,,none,169
tricolore-2-5th-edition,identique,,,adjective,,none,169
tricolore-2-5th-edition,idéal,,,adjective,,none,169
tricolore-2-5th-edition,idée,une,,noun,,none,169
tricolore-2-5th-edition,il a mal au dos,,,phrase,,health,169
tricolore-2-5th-edition,il y a,,,phrase,,none,169
tricolore-2-5th-edition,image,une,,noun,,none,169
tricolore-2-5th-edition,immédiatement,,,adverb,,none,169
tricolore-2-5th-edition,impatience,avec,,phrase,,none,169
tricolore-2-5th-edition,imper(méable),un,,noun,,none,169
