collection,word,article,plural,word_class,example,topic,source_page
tricolore-1-5th-edition,tarte aux pommes,une,,noun,,food,125
tricolore-1-5th-edition,tartines,des,(f pl),noun,,food,125
tricolore-1-5th-edition,thé,du,,noun,,food,125
tricolore-1-5th-edition,toasts,des,(m pl),noun,,food,125
tricolore-1-5th-edition,tomate,une,,noun,,food,125
tricolore-1-5th-edition,un peu,,,adverb,,health,125
tricolore-1-5th-edition,viande,de la,,noun,,food,125
tricolore-1-5th-edition,vin rouge/blanc,du,,noun,,food,125
tricolore-1-5th-edition,yaourt,un,,noun,,food,125
tricolore-1-5th-edition,œuf (à la coque),un,,noun,,food,125
tricolore-1-5th-edition,œufs au bacon,des,(m pl),noun,,food,125
tricolore-1-5th-edition,après-midi,l',,noun,,time-dates,141
tricolore-1-5th-edition,au basket.,,,phrase,Je joue au basket.,hobby,141
tricolore-1-5th-edition,au volley.,,,phrase,Je joue au volley.,hobby,141
tricolore-1-5th-edition,aux cartes.,,,phrase,Je joue aux cartes.,hobby,141
tricolore-1-5th-edition,aux échecs.,,,phrase,Je joue aux échecs.,hobby,141
tricolore-1-5th-edition,C'est gratuit ...,,,phrase,,vacation,141
tricolore-1-5th-edition,C'est ouvert ... (tous les jours en été).,,,phrase,,vacation,141
tricolore-1-5th-edition,C'est pour ... (les enfants et les adultes).,,,phrase,,vacation,141
tricolore-1-5th-edition,C'est situé près de … (Paris).,,,phrase,,vacation,141
tricolore-1-5th-edition,d'abord,,,adverb,,daily-routine,141
tricolore-1-5th-edition,de l'équitation.,,,phrase,Je fais de l'équitation.,hobby,141
tricolore-1-5th-edition,de la batterie.,,,phrase,Je joue de la batterie.,hobby,141
tricolore-1-5th-edition,de la danse,,,phrase,Je fais de la danse.,hobby,141
tricolore-1-5th-edition,de la flûte.,,,phrase,Je joue de la flûte.,hobby,141
tricolore-1-5th-edition,de la guitare.,,,phrase,Je joue de la guitare.,hobby,141
tricolore-1-5th-edition,de la gymnastique.,,,phrase,Je fais de la gymnastique.,hobby,141
tricolore-1-5th-edition,de la natation.,,,phrase,Je fais de la natation.,hobby,141
tricolore-1-5th-edition,de la peinture.,,,phrase,Je fais de la peinture.,hobby,141
tricolore-1-5th-edition,de la photo.,,,phrase,Je fais de la photo.,hobby,141
tricolore-1-5th-edition,de la planche à voile.,,,phrase,Je fais de la planche à voile.,hobby,141
tricolore-1-5th-edition,de la voile.,,,phrase,Je fais de la voile.,hobby,141
tricolore-1-5th-edition,des promenades.,,,phrase,Je fais des promenades.,hobby,141
tricolore-1-5th-edition,dix-huit heures,,,other,,time-dates,141
tricolore-1-5th-edition,dix-neuf heures,,,other,,time-dates,141
tricolore-1-5th-edition,dix-sept heures,,,other,,time-dates,141
tricolore-1-5th-edition,du clavier.,,,phrase,Je joue du clavier.,hobby,141
tricolore-1-5th-edition,du cyclisme/du vélo.,,,phrase,Je fais du cyclisme/du vélo.,hobby,141
tricolore-1-5th-edition,du dessin.,,,phrase,Je fais du dessin.,hobby,141
tricolore-1-5th-edition,du piano.,,,phrase,Je joue du piano.,hobby,141
tricolore-1-5th-edition,du roller.,,,phrase,Je fais du roller.,hobby,141
tricolore-1-5th-edition,du skate.,,,phrase,Je fais du skate.,hobby,141
tricolore-1-5th-edition,du ski.,,,phrase,Je fais du ski.,hobby,141
tricolore-1-5th-edition,du théâtre.,,,phrase,Je fais du théâtre.,hobby,141
tricolore-1-5th-edition,du violon.,,,phrase,Je joue du violon.,hobby,141
tricolore-1-5th-edition,du VTT.,,,phrase,Je fais du VTT.,hobby,141
tricolore-1-5th-edition,ensuite,,,adverb,,daily-routine,141
tricolore-1-5th-edition,Est-ce que tu aimes la musique?,,,phrase,,hobby,141
tricolore-1-5th-edition,Est-ce que tu aimes le sport?,,,phrase,,hobby,141
tricolore-1-5th-edition,Est-ce que tu fais autre chose?,,,phrase,,hobby,141
tricolore-1-5th-edition,J'ai fait ... (de la natation).,,,phrase,,hobby,141
tricolore-1-5th-edition,J'ai joué ... (au football).,,,phrase,,hobby,141
tricolore-1-5th-edition,"J'aime la musique, mais je ne joue pas d'un instrument.",,,phrase,,hobby,141
tricolore-1-5th-edition,J'aime lire.,,,phrase,,hobby,141
tricolore-1-5th-edition,Je suis allé(e) ... (au cinéma).,,,phrase,,hobby,141
tricolore-1-5th-edition,L'entrée coûte... (35 euros).,,,phrase,,vacation,141
tricolore-1-5th-edition,la semaine dernière,,,phrase,,time-dates,141
tricolore-1-5th-edition,le weekend dernier,,,phrase,,time-dates,141
tricolore-1-5th-edition,matin,le,,noun,,time-dates,141
tricolore-1-5th-edition,parc d'attractions,un,,noun,,vacation,141
tricolore-1-5th-edition,plus tard,,,adverb,,daily-routine,141
tricolore-1-5th-edition,puis,,,adverb,,daily-routine,141
tricolore-1-5th-edition,quatorze heures,,,other,,time-dates,141
tricolore-1-5th-edition,quinze heures,,,other,,time-dates,141
tricolore-1-5th-edition,samedi dernier,,,phrase,,time-dates,141
tricolore-1-5th-edition,seize heures,,,other,,time-dates,141
tricolore-1-5th-edition,soir,le,,noun,,time-dates,141
tricolore-1-5th-edition,sur l'ordinateur.,,,phrase,Je joue sur l'ordinateur.,hobby,141
tricolore-1-5th-edition,treize heures,,,other,,time-dates,141
tricolore-1-5th-edition,Tu as passé un bon weekend?,,,phrase,,hobby,141
tricolore-1-5th-edition,vingt heures,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-deux heures,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-et-une heures,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-quatre heures/zéro heure,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-trois heures,,,other,,time-dates,141
tricolore-1-5th-edition,à des jeux vidéo.,,,phrase,Je joue à des jeux vidéo.,hobby,141
tricolore-1-5th-edition,a,,,verb,,none,169
tricolore-1-5th-edition,abord,,,adverb,,none,169
tricolore-1-5th-edition,abricot,un,,noun,,food,169
tricolore-1-5th-edition,absent,,,adjective,,none,169
tricolore-1-5th-edition,accord,,,phrase,,none,169
tricolore-1-5th-edition,acheter,,,verb,,shopping,169
tricolore-1-5th-edition,activité,une,,noun,,hobby,169
tricolore-1-5th-edition,adorer,,,verb,,none,169
tricolore-1-5th-edition,adresse,une,,noun,,personal-info,169
tricolore-1-5th-edition,affaires (f pl),les,,noun,,none,169
tricolore-1-5th-edition,affiche,une,,noun,,none,169
tricolore-1-5th-edition,agneau (m),l',,noun,,food,169
tricolore-1-5th-edition,agréable,,,adjective,,none,169
tricolore-1-5th-edition,ai,j',,verb,,none,169
tricolore-1-5th-edition,aider,,,verb,,none,169
tricolore-1-5th-edition,aigre,,,adjective,,food,169
tricolore-1-5th-edition,aimer,,,verb,,none,169
tricolore-1-5th-edition,air,,,phrase,,none,169
tricolore-1-5th-edition,ajouter,,,verb,,none,169
tricolore-1-5th-edition,Allemagne (f),l',,noun,,none,169
tricolore-1-5th-edition,allemand,,,adjective,,none,169
tricolore-1-5th-edition,aller,,,verb,,travel,169
tricolore-1-5th-edition,aller à la pêche,,,phrase,,hobby,169
tricolore-1-5th-edition,allez!,,,phrase,,none,169
tricolore-1-5th-edition,allumer,,,verb,,home,169
tricolore-1-5th-edition,alors,,,adverb,,none,169
tricolore-1-5th-edition,ami(e),un(e),,noun,,family,169
tricolore-1-5th-edition,amitiés,,,phrase,,communication,169
tricolore-1-5th-edition,amusant,,,adjective,,none,169
tricolore-1-5th-edition,amuse-toi bien!,,,phrase,,none,169
tricolore-1-5th-edition,an,un,,noun,,time-dates,169
tricolore-1-5th-edition,ananas,un,,noun,,food,169
tricolore-1-5th-edition,anglais,,,adjective,,none,169
tricolore-1-5th-edition,Angleterre (f),l',,noun,,travel,169
tricolore-1-5th-edition,animal (pl des animaux),un,des animaux,noun,,none,169
tricolore-1-5th-edition,anniversaire,un,,noun,,time-dates,169
tricolore-1-5th-edition,annonce,une,,noun,,communication,169
tricolore-1-5th-edition,année,une,,noun,,time-dates,169
tricolore-1-5th-edition,août,,,noun,,time-dates,169
tricolore-1-5th-edition,appareil,à l',,phrase,,communication,169
tricolore-1-5th-edition,appareil électrique,un,,noun,,home,169
tricolore-1-5th-edition,appareil-photo,un,,noun,,hobby,169
tricolore-1-5th-edition,appartement,un,,noun,,home,169
tricolore-1-5th-edition,appelle,il/elle s',,verb,,personal-info,169
tricolore-1-5th-edition,appelle ...,je m',,verb,,personal-info,169
tricolore-1-5th-edition,apporter,,,verb,,none,169
tricolore-1-5th-edition,apprendre,,,verb,,school,169
tricolore-1-5th-edition,après,,,adverb,,none,169
tricolore-1-5th-edition,après-midi (m),l',,noun,,time-dates,169
tricolore-1-5th-edition,aquarium,un,,noun,,city-places,169
tricolore-1-5th-edition,arbre,un,,noun,,none,169
tricolore-1-5th-edition,arcades,à,,phrase,,city-places,169
tricolore-1-5th-edition,argent (m),l',,noun,,shopping,169
tricolore-1-5th-edition,arriver,,,verb,,travel,169
tricolore-1-5th-edition,arrêt d'autobus,un,,noun,,city-places,169
tricolore-1-5th-edition,arrête,il/elle s',,verb,,travel,169
tricolore-1-5th-edition,as,tu,,verb,,none,169
tricolore-1-5th-edition,ascenseur (m),l',,noun,,city-places,169
tricolore-1-5th-edition,asseyez-vous,,,phrase,,none,169
tricolore-1-5th-edition,assez,,,adverb,,none,169
tricolore-1-5th-edition,assieds-toi (là)!,,,phrase,,none,169
tricolore-1-5th-edition,assiette,une,,noun,,food,169
tricolore-1-5th-edition,assis,,,adjective,,none,169
tricolore-1-5th-edition,athlétisme (m),l',,noun,,hobby,169
tricolore-1-5th-edition,attendre,,,verb,,none,169
tricolore-1-5th-edition,attentivement,,,adverb,,school,169
tricolore-1-5th-edition,au,,,preposition,,none,169
tricolore-1-5th-edition,au choix,,,phrase,,shopping,169
tricolore-1-5th-edition,au revoir,,,phrase,,communication,169
tricolore-1-5th-edition,auberge de jeunesse,une,,noun,,vacation,169
tricolore-1-5th-edition,aujourd'hui,,,adverb,,time-dates,169
tricolore-1-5th-edition,aussi,,,adverb,,none,169
tricolore-1-5th-edition,automne (m),l',,noun,,weather,169
tricolore-1-5th-edition,autre,,,adjective,,none,169
tricolore-1-5th-edition,avancez,,,verb,,none,169
tricolore-1-5th-edition,avant,,,preposition,,none,169
tricolore-1-5th-edition,avec,,,preposition,,none,169
tricolore-1-5th-edition,avez,vous,,verb,,none,169
tricolore-1-5th-edition,avez-vous ... ?,,,phrase,,none,169
tricolore-1-5th-edition,avion,un,,noun,,travel,169
tricolore-1-5th-edition,avoir,,,verb,,none,169
tricolore-1-5th-edition,avril,,,noun,,time-dates,169
tricolore-1-5th-edition,babyfoot,le,,noun,,hobby,169
tricolore-1-5th-edition,badminton,le,,noun,,hobby,169
tricolore-1-5th-edition,baguette,une,,noun,,food,169
tricolore-1-5th-edition,bal,un,,noun,,hobby,169
tricolore-1-5th-edition,baladeur,un,,noun,,hobby,169
tricolore-1-5th-edition,balcon,un,,noun,,home,169
tricolore-1-5th-edition,balle,une,,noun,,hobby,169
tricolore-1-5th-edition,ballon (de football),un,,noun,,hobby,169
tricolore-1-5th-edition,banane,une,,noun,,food,169
tricolore-1-5th-edition,bande dessinée (BD),une,,noun,,hobby,169
tricolore-1-5th-edition,banque,une,,noun,,city-places,169
tricolore-1-5th-edition,barbe,une,,noun,,none,169
tricolore-1-5th-edition,basket,le,,noun,,hobby,169
tricolore-1-5th-edition,baskets (f pl),les,,noun,,shopping,169
tricolore-1-5th-edition,bateau,un,,noun,,travel,169
tricolore-1-5th-edition,batterie,la,,noun,,hobby,169
tricolore-1-5th-edition,BD (bande dessinée),une,,noun,,hobby,169
tricolore-1-5th-edition,"beau (f belle, before vowel bel)",,,adjective,,none,169
tricolore-1-5th-edition,beau-frère,un,,noun,,family,169
tricolore-1-5th-edition,beau-père,un,,noun,,family,169
tricolore-1-5th-edition,beaucoup de,,,adverb,,none,169
tricolore-1-5th-edition,Belgique,la,,noun,,travel,169
tricolore-1-5th-edition,belle-mère,une,,noun,,family,169
tricolore-1-5th-edition,belle-sœur,une,,noun,,family,169
tricolore-1-5th-edition,besoin,un,,noun,,none,169
tricolore-1-5th-edition,beurre,le,,noun,,food,169
tricolore-1-5th-edition,bibliothèque,une,,noun,,city-places,169
tricolore-1-5th-edition,bic,un,,noun,,school,169
tricolore-1-5th-edition,bien,,,adverb,,none,169
tricolore-1-5th-edition,bien sûr,,,phrase,,none,169
tricolore-1-5th-edition,bientôt,,,adverb,,time-dates,169
tricolore-1-5th-edition,bille,une,,noun,,hobby,169
tricolore-1-5th-edition,billet,un,,noun,,travel,169
tricolore-1-5th-edition,biscotte,une,,noun,,food,169
tricolore-1-5th-edition,biscuit,un,,noun,,food,169
tricolore-1-5th-edition,blanc (f blanche),,,adjective,,none,169
tricolore-1-5th-edition,blanc d'œuf,le,,noun,,food,169
tricolore-1-5th-edition,bleu,,,adjective,,none,169
tricolore-1-5th-edition,bleu marine,,,adjective,,none,169
tricolore-1-5th-edition,blond,,,adjective,,none,169
tricolore-1-5th-edition,boisson,une,,noun,,food,169
tricolore-1-5th-edition,bol,un,,noun,,food,169
tricolore-1-5th-edition,bon (f bonne),,,adjective,,none,169
tricolore-1-5th-edition,bon anniversaire!,,,phrase,,time-dates,169
tricolore-1-5th-edition,bon appétit!,,,phrase,,restaurant,169
tricolore-1-5th-edition,bonbon,un,,noun,,food,169
tricolore-1-5th-edition,bonjour,,,phrase,,communication,169
tricolore-1-5th-edition,Bonne Année,,,phrase,,time-dates,169
tricolore-1-5th-edition,bonne fête,,,phrase,,time-dates,169
tricolore-1-5th-edition,bonne idée,,,phrase,,none,169
tricolore-1-5th-edition,bonne nuit,,,phrase,,daily-routine,169
tricolore-1-5th-edition,bord de la mer,au,,phrase,,vacation,169
tricolore-1-5th-edition,bottes (f pl),des,,noun,,shopping,169
tricolore-1-5th-edition,boulanger,un,,noun,,profession,169
tricolore-1-5th-edition,boulangerie,une,,noun,,shopping,169
tricolore-1-5th-edition,boules (f pl),les,,noun,,hobby,169
tricolore-1-5th-edition,bouteille,une,,noun,,food,169
tricolore-1-5th-edition,bowling,un,,noun,,hobby,169
tricolore-1-5th-edition,boîte,une,,noun,,shopping,169
tricolore-1-5th-edition,boîte aux lettres,une,,noun,,communication,169
tricolore-1-5th-edition,bravo!,,,phrase,,none,169
tricolore-1-5th-edition,brocolis (m pl),les,,noun,,food,169
tricolore-1-5th-edition,brouillard,le,,noun,,weather,169
tricolore-1-5th-edition,brun,,,adjective,,none,169
tricolore-1-5th-edition,bulle,une,,noun,,none,169
tricolore-1-5th-edition,bureau,un,,noun,,home,169
tricolore-1-5th-edition,bureau de poste,un,,noun,,city-places,169
tricolore-1-5th-edition,bâtiment,un,,noun,,city-places,169
tricolore-1-5th-edition,bâton,un,,noun,,none,169
tricolore-1-5th-edition,bête,,,adjective,,none,169
tricolore-1-5th-edition,bûche de Noël,une,,noun,,food,169
tricolore-1-5th-edition,c'est,,,phrase,,none,169
tricolore-1-5th-edition,c'est bon!,,,phrase,,food,169
tricolore-1-5th-edition,c'est très bien,,,phrase,,none,169
tricolore-1-5th-edition,c'est vrai?,,,phrase,,none,169
tricolore-1-5th-edition,cacher,,,verb,,none,169
tricolore-1-5th-edition,cadeau (pl des cadeaux),un,des cadeaux,noun,,shopping,169
tricolore-1-5th-edition,café,un,,noun,,restaurant,169
tricolore-1-5th-edition,café au lait,un,,noun,,food,169
tricolore-1-5th-edition,café crème,un,,noun,,food,169
tricolore-1-5th-edition,cage,une,,noun,,none,169
tricolore-1-5th-edition,cahier,un,,noun,,school,169
tricolore-1-5th-edition,caisse,une,,noun,,shopping,169
tricolore-1-5th-edition,calculatrice,une,,noun,,school,169
tricolore-1-5th-edition,campagne,la,,noun,,vacation,169
tricolore-1-5th-edition,camping,un,,noun,,vacation,169
tricolore-1-5th-edition,cantine,une,,noun,,school,169
tricolore-1-5th-edition,car,un,,noun,,travel,169
tricolore-1-5th-edition,carnet,un,,noun,,school,169
tricolore-1-5th-edition,carotte,une,,noun,,food,169
tricolore-1-5th-edition,cartable,un,,noun,,school,169
tricolore-1-5th-edition,carte,une,,noun,,hobby,169
tricolore-1-5th-edition,carte cadeau,une,,noun,,shopping,169
tricolore-1-5th-edition,carte postale,une,,noun,,communication,169
tricolore-1-5th-edition,case,une,,noun,,school,169
tricolore-1-5th-edition,casque,un,,noun,,none,169
tricolore-1-5th-edition,casquette,une,,noun,,shopping,169
tricolore-1-5th-edition,cassis,au,,phrase,,food,169
tricolore-1-5th-edition,cathédrale,une,,noun,,city-places,169
tricolore-1-5th-edition,"ce (cet, cette, ces)",,,other,,none,169
tricolore-1-5th-edition,ce n'est pas,,,phrase,,none,169
tricolore-1-5th-edition,ce n'est pas bien,,,phrase,,none,169
tricolore-1-5th-edition,ce sont,,,phrase,,none,169
tricolore-1-5th-edition,ceinture,une,,noun,,shopping,169
tricolore-1-5th-edition,cela,,,other,,none,169
tricolore-1-5th-edition,Cendrillon,,,noun,,none,169
tricolore-1-5th-edition,cent,,,other,,none,169
tricolore-1-5th-edition,centre,le,,noun,,city-places,169
tricolore-1-5th-edition,centre commercial,un,,noun,,shopping,169
tricolore-1-5th-edition,centre sportif,un,,noun,,city-places,169
tricolore-1-5th-edition,centre-ville,le,,noun,,city-places,169
tricolore-1-5th-edition,ces,,,other,,none,169
tricolore-1-5th-edition,cet (cette),,,other,,none,169
tricolore-1-5th-edition,chaise,une,,noun,,home,169
tricolore-1-5th-edition,chambre,une,,noun,,home,169
tricolore-1-5th-edition,chameau,un,,noun,,none,169
tricolore-1-5th-edition,champignon,un,,noun,,food,169
tricolore-1-5th-edition,"chance, avoir de la chance",,,phrase,,none,169
tricolore-1-5th-edition,chanson,une,,noun,,hobby,169
tricolore-1-5th-edition,chant folklorique,le,,noun,,hobby,169
tricolore-1-5th-edition,chanter,,,verb,,hobby,169
tricolore-1-5th-edition,chanteur (f une chanteuse),un,,noun,,profession,169
tricolore-1-5th-edition,chapeau,un,,noun,,shopping,169
tricolore-1-5th-edition,chaque,,,adjective,,none,169
tricolore-1-5th-edition,chaque fois,à,,phrase,,time-dates,169
tricolore-1-5th-edition,chat (f une chatte),un,,noun,,none,169
tricolore-1-5th-edition,chaud,,,phrase,,weather,169
tricolore-1-5th-edition,chaussettes (f pl),des,,noun,,shopping,169
tricolore-1-5th-edition,chaussures (f pl),des,,noun,,shopping,169
tricolore-1-5th-edition,chaussures de sport (f pl),des,,noun,,shopping,169
tricolore-1-5th-edition,chaîne hi-fi,une,,noun,,home,169
tricolore-1-5th-edition,chemin,un,,noun,,travel,169
tricolore-1-5th-edition,chemise,une,,noun,,shopping,169
tricolore-1-5th-edition,chemisier,un,,noun,,shopping,169
tricolore-1-5th-edition,cher (f chère),,,adjective,,shopping,169
tricolore-1-5th-edition,chercher,,,verb,,none,169
tricolore-1-5th-edition,cheval (pl des chevaux),un,des chevaux,noun,,none,169
tricolore-1-5th-edition,chez,,,preposition,,none,169
tricolore-1-5th-edition,chez moi,,,phrase,,home,169
tricolore-1-5th-edition,chez toi,,,phrase,,home,169
tricolore-1-5th-edition,chic,,,adjective,,none,169
tricolore-1-5th-edition,chien,un,,noun,,none,169
tricolore-1-5th-edition,Chine,la,,noun,,travel,169
tricolore-1-5th-edition,chips (m pl),les,,noun,,food,169
tricolore-1-5th-edition,chocolat,le,,noun,,food,169
tricolore-1-5th-edition,chocolat chaud,un,,noun,,food,169
tricolore-1-5th-edition,choix,un,,noun,,shopping,169
tricolore-1-5th-edition,chorale,une,,noun,,hobby,169
tricolore-1-5th-edition,châtain,,,adjective,,personal-info,169
tricolore-1-5th-edition,château,un,,noun,,travel,169
tricolore-1-5th-edition,célèbre,,,adjective,,none,169
tricolore-1-5th-edition,céréales (f pl),des,,noun,,food,169
tricolore-1-5th-edition,en automne,,,phrase,,weather,169
tricolore-1-5th-edition,en chocolat,,,phrase,,food,169
tricolore-1-5th-edition,faire du camping,,,phrase,,vacation,169
tricolore-1-5th-edition,il fait beau,,,phrase,,weather,169
tricolore-1-5th-edition,il y a du brouillard,,,phrase,,weather,169
tricolore-1-5th-edition,j'ai ... ans,,,phrase,,personal-info,169
tricolore-1-5th-edition,j'ai les cheveux châtains,,,phrase,,personal-info,169
tricolore-1-5th-edition,jouer aux cartes,,,phrase,,hobby,169
tricolore-1-5th-edition,par/en avion,,,phrase,,travel,169
tricolore-1-5th-edition,pas beaucoup,,,phrase,,none,169
tricolore-1-5th-edition,"à (au, à la, aux)",,,preposition,,none,169
tricolore-1-5th-edition,à bientôt,,,phrase,,communication,169
tricolore-1-5th-edition,à la campagne,,,phrase,,vacation,169
tricolore-1-5th-edition,âne,un,,noun,,none,169
tricolore-1-5th-edition,ça,,,other,,none,169
tricolore-1-5th-edition,ça fait ...,,,phrase,,shopping,169
tricolore-1-5th-edition,ça ne fait rien,,,phrase,,none,169
tricolore-1-5th-edition,ça ne va pas,,,phrase,,health,169
tricolore-1-5th-edition,"ça va bien, merci",,,phrase,,communication,169
tricolore-1-5th-edition,ça va?,,,phrase,,communication,169
tricolore-1-5th-edition,ça y est,,,phrase,,none,169
tricolore-1-5th-edition,être d'accord,,,phrase,,none,169
tricolore-1-5th-edition,au citron,,,phrase,,food,170
tricolore-1-5th-edition,bleu clair,,,adjective,,none,170
tricolore-1-5th-edition,chose,une,,noun,,none,170
tricolore-1-5th-edition,chou,un,,noun,,food,170
tricolore-1-5th-edition,chou-fleur,un,,noun,,food,170
tricolore-1-5th-edition,chouette!,,,phrase,,none,170
tricolore-1-5th-edition,chrétien(ne),,,adjective,,none,170
tricolore-1-5th-edition,ciel,le,,noun,,weather,170
tricolore-1-5th-edition,cinq,,,other,,none,170
tricolore-1-5th-edition,cinquante,,,other,,none,170
tricolore-1-5th-edition,cinéma,un,,noun,,city-places,170
tricolore-1-5th-edition,circulation,la,,noun,,travel,170
tricolore-1-5th-edition,circuler,,,verb,,travel,170
tricolore-1-5th-edition,cirque,un,,noun,,hobby,170
tricolore-1-5th-edition,citron,un,,noun,,food,170
tricolore-1-5th-edition,citrouille,une,,noun,,food,170
tricolore-1-5th-edition,clair,,,adjective,,none,170
tricolore-1-5th-edition,clarinette,une,,noun,,hobby,170
tricolore-1-5th-edition,classe,une,,noun,,school,170
tricolore-1-5th-edition,classeur,un,,noun,,school,170
tricolore-1-5th-edition,classique,,,adjective,,none,170
tricolore-1-5th-edition,clavier,un,,noun,,school,170
tricolore-1-5th-edition,clinique,une,,noun,,health,170
tricolore-1-5th-edition,cliquer,,,verb,,none,170
tricolore-1-5th-edition,club,un,,noun,,hobby,170
tricolore-1-5th-edition,clé USB,une,,noun,,school,170
tricolore-1-5th-edition,Coca,le,,noun,,food,170
tricolore-1-5th-edition,coche,une,,noun,,school,170
tricolore-1-5th-edition,cocher,,,verb,,school,170
tricolore-1-5th-edition,cochon d'Inde,un,,noun,,none,170
tricolore-1-5th-edition,collant,un,,noun,,shopping,170
tricolore-1-5th-edition,collier,un,,noun,,shopping,170
tricolore-1-5th-edition,collège,un,,noun,,school,170
tricolore-1-5th-edition,"colonie de vacances, colo",une,,noun,,vacation,170
tricolore-1-5th-edition,colorier,,,verb,,none,170
tricolore-1-5th-edition,colorié,,,adjective,,none,170
tricolore-1-5th-edition,combien (de)?,,,adverb,,shopping,170
tricolore-1-5th-edition,combien sommes-nous?,le,,phrase,,time-dates,170
tricolore-1-5th-edition,combien?,c'est,,phrase,,shopping,170
tricolore-1-5th-edition,comme,,,adverb,,none,170
tricolore-1-5th-edition,comme ci comme ça,,,phrase,,health,170
tricolore-1-5th-edition,comme il fait chaud!,,,phrase,,weather,170
tricolore-1-5th-edition,commencer,,,verb,,none,170
tricolore-1-5th-edition,comment dit-on (...) en anglais?,,,phrase,,communication,170
tricolore-1-5th-edition,comment dit-on (...) en français?,,,phrase,,communication,170
tricolore-1-5th-edition,comment s'appelle-t-il/elle?,,,phrase,,personal-info,170
tricolore-1-5th-edition,comment t'appelles-tu?,,,phrase,,personal-info,170
tricolore-1-5th-edition,comment ça s'écrit?,,,phrase,,communication,170
tricolore-1-5th-edition,comment?,,,adverb,,communication,170
tricolore-1-5th-edition,commun,en,,phrase,,none,170
tricolore-1-5th-edition,compléter,,,verb,,school,170
tricolore-1-5th-edition,comprendre,,,verb,,school,170
tricolore-1-5th-edition,compter,,,verb,,school,170
tricolore-1-5th-edition,concert,un,,noun,,hobby,170
tricolore-1-5th-edition,concombre,le,,noun,,food,170
tricolore-1-5th-edition,concours,un,,noun,,school,170
tricolore-1-5th-edition,confiture,la,,noun,,food,170
tricolore-1-5th-edition,confortable,,,adjective,,none,170
tricolore-1-5th-edition,conférence,une,,noun,,none,170
tricolore-1-5th-edition,connu,,,adjective,,none,170
tricolore-1-5th-edition,conquête,la,,noun,,none,170
tricolore-1-5th-edition,console de jeux,une,,noun,,hobby,170
tricolore-1-5th-edition,content,,,adjective,,none,170
tricolore-1-5th-edition,contre,,,preposition,,none,170
tricolore-1-5th-edition,contrôle,un,,noun,,school,170
tricolore-1-5th-edition,copain,un,,noun,,family,170
tricolore-1-5th-edition,copine,une,,noun,,family,170
tricolore-1-5th-edition,correspondant(e),un(e),,noun,,communication,170
tricolore-1-5th-edition,coton,le,,noun,,none,170
tricolore-1-5th-edition,couche,je me,,verb,,daily-routine,170
tricolore-1-5th-edition,couche,il se,,verb,,daily-routine,170
tricolore-1-5th-edition,couleur,une,,noun,,none,170
tricolore-1-5th-edition,coup de téléphone,un,,noun,,communication,170
tricolore-1-5th-edition,couper,,,verb,,food,170
tricolore-1-5th-edition,cour,la,,noun,,school,170
tricolore-1-5th-edition,couronne,une,,noun,,none,170
tricolore-1-5th-edition,cours,un,,noun,,school,170
tricolore-1-5th-edition,"courses, faire des courses",,,phrase,,shopping,170
tricolore-1-5th-edition,court,,,adjective,,none,170
tricolore-1-5th-edition,cousin(e),un(e),,noun,,family,170
tricolore-1-5th-edition,couvert,,,adjective,,weather,170
tricolore-1-5th-edition,cravate,une,,noun,,shopping,170
tricolore-1-5th-edition,crayon,un,,noun,,school,170
tricolore-1-5th-edition,cricket,le,,noun,,hobby,170
tricolore-1-5th-edition,critiquer,,,verb,,none,170
tricolore-1-5th-edition,crois pas,je ne,,phrase,,communication,170
tricolore-1-5th-edition,croissant,un,,noun,,food,170
tricolore-1-5th-edition,crèche,une,,noun,,none,170
tricolore-1-5th-edition,crème anglaise,la,,noun,,food,170
tricolore-1-5th-edition,crèperie,une,,noun,,restaurant,170
tricolore-1-5th-edition,crêpe,une,,noun,,food,170
tricolore-1-5th-edition,cuillerée,une,,noun,,food,170
tricolore-1-5th-edition,cuisine,une,,noun,,home,170
tricolore-1-5th-edition,curieux (f curieuse),,,adjective,,none,170
tricolore-1-5th-edition,cyclisme,le,,noun,,hobby,170
tricolore-1-5th-edition,côte,une,,noun,,travel,170
tricolore-1-5th-edition,côté de,à,,preposition,,none,170
tricolore-1-5th-edition,d'abord,,,adverb,,none,170
tricolore-1-5th-edition,d'accord,,,phrase,,none,170
tricolore-1-5th-edition,dans,,,preposition,,none,170
tricolore-1-5th-edition,danse,la,,noun,,hobby,170
tricolore-1-5th-edition,danser,,,verb,,hobby,170
tricolore-1-5th-edition,date,une,,noun,,time-dates,170
tricolore-1-5th-edition,dauphin,un,,noun,,none,170
tricolore-1-5th-edition,de,,,preposition,,none,170
tricolore-1-5th-edition,debout,être,,phrase,,none,170
tricolore-1-5th-edition,demain,,,adverb,,time-dates,170
tricolore-1-5th-edition,demi,,,adjective,,none,170
tricolore-1-5th-edition,demi-frère,un,,noun,,family,170
tricolore-1-5th-edition,demi-heure,une,,noun,,time-dates,170
tricolore-1-5th-edition,demi-sœur,une,,noun,,family,170
tricolore-1-5th-edition,dernier,,,adjective,,none,170
tricolore-1-5th-edition,derrière,,,preposition,,none,170
